,br_ibov_ret_log,br_selic_diff,br_dolar_diff,br_ipca,br_pib_ret_log,ipca_expectativa_diff,embi_brasil_diff,T_choque_dolar,vix_ret_log,sp500_ret_log,petroleo_ret_log,br_selic
2012-08-24,-0.0014708651679473,0.0,0.0014000000000002,0.5287096774193548,-0.0012742895429873,0.0,2.0,0,-0.0501068023405338,0.0064339883432622,-0.0124236576751784,-0.039046000000000525
2012-08-27,-0.0054060215580911,0.0,0.0038,0.5441935483870968,-0.0038326405775084,0.0,3.0,0,0.0742491286034538,-0.0004891344205224,-0.0117778134602492,-0.039046000000000525
2012-08-28,0.0050636496018565,0.0,0.0139999999999997,0.5493548387096774,-0.0012808180762,0.0,-4.0,0,0.008526202016725,-0.0008085090427962,0.002846467756992,-0.039046000000000525
2012-08-29,-0.0179145365338975,0.0,0.0076,0.554516129032258,-0.0012824606752381,0.0,0.0,0,0.0339823880673967,0.0008439929642994,-0.0003553741600949,-0.039046000000000525
2012-08-30,-0.0019716473126507,-0.0018439999999999,0.0003999999999999,0.5596774193548386,-0.0012841074928271,0.0,2.0,0,0.0441459168372183,-0.0078364297296733,0.0009769582832996,-0.040890000000000426
2012-08-31,-0.0034115693926626,0.0,-0.0141,0.5648387096774193,-0.0012857585452366,0.0,6.0,0,-0.0203973427543845,0.0050604697676451,0.0169003068183113,-0.040890000000000426
2012-09-03,0.0038481095569249,0.0,-0.0036999999999998,0.5713333333333332,0.0034576112172199,0.09,0.0,0,-0.0203973427543845,0.0050604697676451,0.0169003068183113,-0.040890000000000426
2012-09-04,-0.018447424422467,0.0,0.0057,0.572,0.002364095931485,0.0,-5.0,0,0.0287749187421707,-0.001166639322688,-0.0034098340329988,-0.040890000000000426
2012-09-05,0.0111408957941492,0.0,-0.0007000000000001,0.5726666666666667,0.0023585201609748,0.0,0.0,0,-0.013438039604457,-0.0010682316532888,-0.0095922237078948,-0.040890000000000426
2012-09-06,0.025299782357564,0.0,-0.0003999999999999,0.5733333333333333,0.002352970629742,0.0,-11.0,0,-0.1285510252707346,0.0202295366120068,0.0035307789889964,-0.040890000000000426
2012-09-10,0.0014221463095136,0.0,-0.0140000000000002,0.576,0.0093569055607662,0.0,0.0,0,0.124099042500396,-0.0061668056546528,0.0048895370666537,-0.040890000000000426
2012-09-11,0.017296976171826,0.0,-0.0043999999999999,0.5766666666666667,0.0023256101553066,0.0,-2.0,0,0.0079534930518938,0.0031300521014528,0.0051258004555522,-0.040890000000000426
2012-09-12,0.0083623596779087,0.0,0.0007000000000001,0.5773333333333333,0.0023202142390843,0.0,-6.0,0,-0.0378809436987817,0.0020905056025969,0.0048409288617351,-0.040890000000000426
2012-09-13,0.0334130196490338,0.0,0.0049999999999998,0.578,0.0023148433042834,0.0,0.0,0,-0.117387542749558,0.0161781721538442,0.0080735853726238,-0.040890000000000426
2012-09-14,0.00236976485807,0.0,-0.0114999999999998,0.5786666666666667,0.0023094971778228,0.0,-8.0,0,-0.117387542749558,0.0161781721538442,0.0080735853726238,-0.040890000000000426
2012-09-17,-0.0048260538665445,0.0,0.0173,0.5806666666666667,0.0068966602952205,0.0,4.0,0,-0.117387542749558,0.0161781721538442,0.0080735853726238,-0.040890000000000426
2012-09-18,-3.235984143934445e-05,0.0,-0.0038,0.5813333333333333,0.0022883573491547,0.0,2.0,0,-0.117387542749558,0.0161781721538442,0.0080735853726238,-0.040890000000000426
2012-09-19,-0.0024624170036986,0.0,-0.0038,0.582,0.002283132723333,0.0,1.0,0,-0.0213835793018641,0.0011848517443742,-0.0348777184090195,-0.040890000000000426
2012-09-20,0.000583752246186,0.0,0.0026999999999999,0.5826666666666667,0.0022779319002168,0.0,0.0,0,0.0135958861127951,-0.0005408799928213,0.0168640815221499,-0.040890000000000426
2012-09-21,-0.0059833685270458,0.0,-0.0022999999999999,0.5833333333333333,0.0022727547175094,0.0,-2.0,0,-0.0064171453749953,-7.532185571705149e-05,0.0125537833713173,-0.040890000000000426
2012-09-24,0.0095756635275261,0.0,0.0032999999999998,0.5853333333333333,0.0067874350568004,0.0,3.0,0,0.0120868930687739,-0.0022351500693799,-0.0145552507822461,-0.040890000000000426
2012-09-25,-0.0230218237053261,0.0,-0.0021999999999997,0.586,0.002252279196103,0.0,7.0,0,0.0865990890228946,-0.0105573894185677,0.0058113248592887,-0.040890000000000426
2012-09-26,-0.0003802312843887,0.0,0.0089999999999998,0.5866666666666667,0.0022472178319965,0.0,4.0,0,0.0856602294971409,-0.0057532532117409,-0.0037189578595814,-0.040890000000000426
2012-09-27,-0.0039430790497867,0.0,-0.0030000000000001,0.5873333333333333,0.0022421791648792,0.0,-2.0,0,-0.1246476676288535,0.0096027277082347,0.0177442277191071,-0.040890000000000426
2012-09-28,-0.0178205292060713,0.0,-0.0004999999999997,0.588,0.0022371630424196,0.0,0.0,0,0.0582434399474347,-0.0044878082367668,0.0033867880040869,-0.040890000000000426
2012-10-01,0.0066528241874372,0.0,-0.0046000000000003,0.59,0.0066816155825879,0.0799999999999999,-4.0,0,0.0368216428675924,0.0026479976679946,-0.0017810757812919,-0.040890000000000426
2012-10-02,-0.0058757839956342,0.0,0.0006000000000003,0.5903225806451613,-0.0003578714003698,0.0,-3.0,0,-0.0380938761407377,0.0008719067272658,-0.0055416904484234,-0.040890000000000426
2012-10-03,-0.0100977531542429,0.0,0.0,0.5906451612903225,-0.0003579995181581,0.0,-2.0,0,-0.0179837685425769,0.0036178572930336,-0.0309481471551698,-0.040890000000000426
2012-10-04,-0.0028867936518679,0.0,-0.0041999999999999,0.5909677419354838,-0.0003581277277149,0.0,-4.0,0,-0.0587226794267229,0.0071488217316973,0.0399600495857229,-0.040890000000000426
2012-10-05,0.0019482190217523,0.0,0.0021999999999997,0.5912903225806452,-0.0003582560291324,0.0,-7.0,0,-0.0152357702104178,-0.0003216410840751,-0.0049866994859405,-0.040890000000000426
2012-10-08,0.0126391761353463,0.0,0.0066999999999999,0.5922580645161291,-0.0010755388160337,0.0,0.0,0,0.0530015170470802,-0.0034627238474289,-0.0017869639450864,-0.040890000000000426
2012-10-09,-0.0063929320692555,0.0,0.0024000000000001,0.5925806451612903,-0.0003587701554241,0.0,3.0,0,0.0800936890865015,-0.0099401821351419,0.023684390124965,-0.040890000000000426
2012-10-10,-0.0082286762701855,0.0,0.0040999999999997,0.5929032258064516,-0.0003588989176446,0.0,4.0,0,-0.0048989638338371,-0.0062072555664811,-0.0014858034248933,-0.040890000000000426
2012-10-11,0.0120051094083493,-0.000925,-0.0008999999999996,0.5932258064516128,-0.0003590277723262,0.0,2.0,0,-0.0439217859585193,0.0001953704369845,0.0119980334065874,-0.04181500000000043
2012-10-15,0.0074096866579917,0.0,0.0012999999999996,0.594516129032258,-0.001437401488765,0.0,-4.0,0,-0.0554104758172048,0.0080454707526669,0.0102422584064954,-0.04181500000000043
2012-10-16,0.0023796368040542,0.0,-0.0030999999999998,0.5948387096774194,-0.0003596734360957,0.0,-5.0,0,-0.0032797792303757,0.0102175558171705,-0.0063239553093098,-0.04181500000000043
2012-10-17,0.0057247446278925,0.0,-0.0015,0.5951612903225806,-0.0003598028476226,0.0,-6.0,0,-0.0032797792303757,0.0102175558171705,-0.0063239553093098,-0.04181500000000043
2012-10-18,-0.0058921394624782,0.0,-0.0040999999999997,0.5954838709677419,-0.0003599323523104,0.0,-3.0,0,-0.0032797792303757,0.0102175558171705,-0.0063239553093098,-0.04181500000000043
2012-10-19,-0.0136868371750953,0.0,-0.0022999999999999,0.5958064516129032,-0.0003600619502552,0.0,8.0,0,-0.0032797792303757,0.0102175558171705,-0.0063239553093098,-0.04181500000000043
2012-10-22,-0.0037748085155797,0.0,-0.0005999999999999,0.5967741935483871,-0.0010809643725533,0.0,0.0,0,-0.0261296708361738,0.0004394856785508,-0.0063758021103265,-0.04181500000000043
2012-10-23,-0.0173558785652527,0.0,0.0019999999999997,0.5970967741935483,-0.0003605812766522,0.0,1.0,0,0.1248444986946461,-0.014549234970738,-0.0109331092998119,-0.04181500000000043
2012-10-24,-0.0092120006085885,0.0,-0.0022999999999999,0.5974193548387097,-0.0003607113424113,0.0,-1.0,0,-0.026912280927969,-0.0030901524835878,-0.0037020081955925,-0.04181500000000043
2012-10-25,0.0117568616252317,0.0,-0.0001999999999999,0.5977419354838709,-0.000360841502033,0.0,-1.0,0,-0.0115227107592277,0.0029910649483947,0.0059166244567776,-0.04181500000000043
2012-10-26,-0.00972956230631,0.0,0.0001999999999999,0.5980645161290322,-0.0003609717556276,0.0,10.0,0,-0.0172562796149619,-0.0007292475686444,0.009723110754905,-0.04181500000000043
2012-10-29,-0.0017474273585165,0.0,0.0032999999999998,0.5990322580645161,-0.0010836977296371,0.0,3.0,0,-0.0172562796149619,-0.0007292475686444,0.009723110754905,-0.04181500000000043
2012-10-30,0.0088281190792081,0.0,0.0027000000000003,0.5993548387096774,-0.0003614937117095,0.0,0.0,0,-0.0172562796149619,-0.0007292475686444,0.009723110754905,-0.04181500000000043
2012-10-31,-0.0107362994472559,0.0,-0.0010000000000003,0.5996774193548386,-0.0003616244366728,0.0,1.0,0,0.0434015339131011,0.0001558675512805,-0.0077893278465747,-0.04181500000000043
2012-11-01,0.0227812123145696,0.0,-9.999999999976694e-05,0.6,-0.0003617552562147,0.06,-6.0,0,-0.1083518315558783,0.0108672126009859,-0.0048877193374812,-0.04181500000000043
2012-11-05,-0.0029675902834931,0.0,0.0038,0.6253333333333333,-0.0040455693374727,0.0,-5.0,0,0.0461064675449067,0.0021614713450575,0.0192124649649162,-0.04181500000000043
2012-11-06,0.0212298381159552,0.0,-0.0009000000000001,0.6316666666666666,-0.0010139548033905,0.0,-4.0,0,-0.0466751470518527,0.0078225091227271,0.0305325023647093,-0.04181500000000043
2012-11-07,-0.0159696890866953,0.0,-0.0011000000000001,0.638,-0.0010149839513307,0.0,4.0,0,0.0818787741042898,-0.0239904841792047,-0.0390154583767219,-0.04181500000000043
2012-11-08,-0.0171150582887698,0.0,0.0026999999999999,0.6443333333333333,-0.0010160151905314,0.0,5.0,0,-0.0314106290011548,-0.0122799333135091,0.0040173857534182,-0.04181500000000043
2012-11-09,-0.0028899238441422,0.0,0.0155000000000002,0.6506666666666666,-0.001017048527375,0.0,2.0,0,0.006469070430775,0.0016972512798215,0.0198483461274591,-0.04181500000000043
2012-11-12,-0.0051388832042551,0.0,-0.0036,0.6696666666666666,-0.0030573666758453,0.0,0.0,0,-0.1094886882246155,0.0001304793765485,-0.0030210287929149,-0.04181500000000043
2012-11-13,0.0073679949210543,0.0,0.0137999999999998,0.6759999999999999,-0.0010212029796807,0.0,6.0,0,-0.0018002217111527,-0.0039933834747453,-0.0074541140414311,-0.04181500000000043
2012-11-14,-0.0212199761098119,0.0,0.0015,0.6823333333333333,-0.0010222469013534,0.0,4.0,0,0.0735072182889011,-0.0139488704443276,0.0123928556947855,-0.04181500000000043
2012-11-16,-0.0157057696023361,0.0,0.0083000000000001,0.6950000000000001,-0.0020476341201938,0.0,1.0,0,0.0735072182889011,-0.0139488704443276,0.0123928556947855,-0.04181500000000043
2012-11-19,0.0187573110459737,0.0,0.0032999999999998,0.714,-0.0030793342186683,0.0,-3.0,0,0.0735072182889011,-0.0139488704443276,0.0123928556947855,-0.04181500000000043
2012-11-21,-0.0037091964828483,0.0,0.0179,0.7266666666666667,-0.0020581700720541,0.0,-8.0,0,0.0151368795570765,0.0023174936609716,0.0093344170252938,-0.04181500000000043
2012-11-22,0.0034611630324956,0.0,-0.0011999999999998,0.733,-0.0010306757427684,0.0,0.0,0,0.0151368795570765,0.0023174936609716,0.0093344170252938,-0.04181500000000043
2012-11-23,0.0199461051260598,0.0,0.0072999999999998,0.7393333333333334,-0.0010317391313581,0.0,0.0,0,-0.0111659663917679,0.0129422020689683,0.0046796040046947,-0.04181500000000043
2012-11-26,-0.01464452167634,0.0,-0.0198,0.7583333333333333,-0.0031016197251645,0.0,1.0,0,0.0234997532393626,-0.0020316442693263,-0.0041385492622687,-0.04181500000000043
2012-11-27,-0.0086560703331244,0.0,-0.0034999999999998,0.7646666666666667,-0.0010360147194443,0.0,-1.0,0,0.0267361612833692,-0.0052402936852277,-0.0095113305284309,-0.04181500000000043
2012-11-28,0.0051601806186134,0.0,0.016,0.771,-0.0010370891591762,0.0,1.0,0,-0.0260911932630734,0.0078253307601252,-0.0032819849164203,-0.04181500000000043
2012-11-29,0.0229746450337255,0.0,0.0078999999999997,0.7773333333333333,-0.0010381658298008,0.0,-3.0,0,-0.0294427417107549,0.0042605535668818,0.011349828794942,-0.04181500000000043
2012-11-30,-0.0065552398999528,0.0,0.0083000000000001,0.7836666666666667,-0.0010392447382727,0.0,1.0,0,0.0523882770924278,0.0001624943340681,0.004234442194265,-0.04181500000000043
2012-12-03,0.0125696477588768,0.0,0.0046999999999997,0.7945161290322581,-0.0017894330106855,0.0,2.0,0,0.0473788713861107,-0.00475651916626,-0.0027909555443556,-0.04181500000000043
2012-12-04,-0.0110397182196813,0.0,-0.0043999999999999,0.7967741935483871,-0.000374764100254,0.0,1.0,0,0.0284380210209568,-0.0017112757910542,-0.0097844761203748,-0.04181500000000043
2012-12-05,0.0020131556060647,0.0,-0.0030999999999998,0.7990322580645162,-0.0003749046010401,0.0,0.0,0,-0.0393142801066604,0.0015836076545869,-0.0094215085937295,-0.04181500000000043
2012-12-06,-0.0003988381723658,0.0,-0.0209999999999999,0.8012903225806451,-0.0003750452072157,0.0,2.0,0,0.007264005478007,0.0033011358587093,-0.0164940619345455,-0.04181500000000043
2012-12-07,0.0143101896984312,0.0,-0.0032,0.8035483870967742,-0.000375185918898,0.0,-4.0,0,-0.0418780598712051,0.0029166619993504,-9.345607523147366e-05,-0.04181500000000043
2012-12-10,0.0129275168506861,0.0,0.0005999999999999,0.8103225806451613,-0.0011264030836404,0.0,1.0,0,0.0093897168064764,0.0003385032499758,0.0028925160376685,-0.04181500000000043
2012-12-11,0.006309381497731,-3.699999999999884e-05,-0.0066999999999999,0.8125806451612904,-0.0003757498230747,0.0,-2.0,0,-0.0303628357951913,0.0065275313152929,0.0063156176549846,-0.04185200000000043
2012-12-12,-0.002502163408625,0.0,0.0057999999999998,0.8148387096774193,-0.0003758910640776,0.0,-5.0,0,0.0241128510268909,0.0004481393339567,0.0137007140480925,-0.04185200000000043
2012-12-13,-0.0026432994320053,0.0,-0.0049999999999998,0.8170967741935484,-0.0003760324113031,0.0,-1.0,0,0.0375312994347022,-0.0063414899770083,-0.014626968944213,-0.04185200000000043
2012-12-14,0.0048435203416072,-3.700000000000231e-05,0.0089000000000001,0.8193548387096774,-0.0003761738648702,0.0,-1.0,0,0.0262232273489591,-0.0041439756794915,0.0114255166632614,-0.04188900000000043
2012-12-17,-0.0006377337174487,0.0,0.0061999999999997,0.8261290322580646,-0.0011293713812356,0.0,-6.0,0,0.0262232273489591,-0.0041439756794915,0.0114255166632614,-0.04188900000000043
2012-12-18,0.0148967996230791,-3.699999999999884e-05,0.0064000000000001,0.8283870967741935,-0.000376740744965,0.0,-2.0,0,0.0262232273489591,-0.0041439756794915,0.0114255166632614,-0.041926000000000435
2012-12-19,0.008842547674968,0.0,-0.0175,0.8306451612903226,-0.0003768827320485,0.0,-1.0,0,0.0262232273489591,-0.0041439756794915,0.0114255166632614,-0.041926000000000435
2012-12-20,0.0045471723998868,0.0,-0.0165999999999999,0.8329032258064516,-0.0003770248261965,0.0,1.0,0,0.017699546258612,0.0054731046935686,-0.0014508858537242,-0.041926000000000435
2012-12-21,-0.0043996374625265,0.0,0.0133,0.8351612903225807,-0.0003771670275298,0.0,5.0,0,0.0095748450556805,-0.0094229444501447,-0.0112242428349224,-0.041926000000000435
2012-12-26,-0.0007707003095323,0.0004819999999999,-0.0188999999999999,0.8464516129032258,-0.0018879719177036,0.0,-1.0,0,0.0879451390102308,-0.0047989567899257,0.0206492679603435,-0.041444000000000536
2012-12-27,-0.0089639408553559,3.700000000000231e-05,-0.0086000000000003,0.8487096774193549,-0.0003780224932619,0.0,4.0,0,-0.000513490597966,-0.0012191849162664,-0.0024338285753063,-0.041407000000000534
2012-12-28,0.0088326986476729,7.399999999999768e-05,-0.0047999999999999,0.8509677419354839,-0.0003781654483088,0.01,2.0,0,0.1543707795136159,-0.0111114456749614,-0.0016258724606095,-0.041333000000000536
2013-01-02,0.0258795677422121,-0.0005929999999999,-0.0019999999999997,0.8516129032258064,-0.002367077693254,0.0499999999999999,-12.0,0,-0.2049962336083707,0.0250861159586972,0.0121658231803826,-0.041926000000000435
2013-01-03,0.0121086477301481,0.0,0.0049000000000001,0.8432258064516129,-0.0008537123876664,0.0,1.0,0,-0.0082079723865425,-0.0020877954235245,-0.0029384450167566,-0.041926000000000435
2013-01-04,-0.0125403955961065,0.0,-0.0039000000000002,0.8348387096774194,-0.0008544418352904,0.01,0.0,0,-0.0514379314282551,0.004853299978981,-0.0074290056810236,-0.041926000000000435
2013-01-07,-0.0094813334811423,0.0,-0.0112999999999998,0.8096774193548387,-0.0025677146837157,0.0,5.0,0,-0.00289645112118,-0.0031280032591226,0.000808261618742,-0.041926000000000435
2013-01-08,-0.0130831292205542,0.0,-0.0026000000000001,0.8012903225806451,-0.0008573721339466,0.0,4.0,0,-0.0124043967199831,-0.0032476391807331,0.0048356940826865,-0.041926000000000435
2013-01-09,0.0073508769805847,0.0,0.0131000000000001,0.7929032258064516,-0.0008581078517533,0.0,2.0,0,0.0138537054872398,0.0026523453586816,-0.0016093012100152,-0.041926000000000435
2013-01-10,0.001606399981977,0.0,-0.0059,0.7845161290322581,-0.000858844833294,0.0,-2.0,0,-0.0234443445533031,0.0075687001092108,0.0011625063015527,-0.041926000000000435
2013-01-11,-0.0029389101729666,0.0,-0.0017,0.7761290322580645,-0.0008595830818265,0.0,1.0,0,-0.0096835108421978,-4.751511497752233e-05,-0.0112345585247561,-0.041926000000000435
2013-01-14,0.0094515908577879,0.0,-0.0007000000000001,0.7509677419354839,-0.0025831914557432,0.0,-4.0,0,0.0119049620623887,-0.0009311049049197,0.0111451619444534,-0.041926000000000435
2013-01-15,-0.0057023472693309,0.0,0.004,0.7425806451612903,-0.0008625488114741,0.0,4.0,0,0.0022164569290063,0.0011280332953043,-0.0142228898571503,-0.041926000000000435
2013-01-16,0.0009553496253484,0.0,0.0035000000000002,0.7341935483870967,-0.0008632934442527,0.0,1.0,0,-0.009640424173455,0.0001969725099562,0.0028065525049615,-0.041926000000000435
2013-01-17,0.0065655457211022,0.0,0.0001999999999999,0.7258064516129032,-0.0008640393638188,0.01,-2.0,0,0.0111153141291453,0.0056270605413545,0.0,-0.041926000000000435
2013-01-18,-0.0038340763842565,0.0,0.0029999999999996,0.7174193548387097,-0.0008647865735049,0.0,1.0,0,-0.0853379349369118,0.003397492378151,0.0,-0.041926000000000435
2013-01-21,-0.0009042759949622,0.0,-0.0020999999999999,0.692258064516129,-0.0025988559301843,0.0,0.0,0,-0.0853379349369118,0.003397492378151,0.0,-0.041926000000000435
2013-01-22,-0.0033659168291819,0.0,0.0051000000000001,0.6838709677419355,-0.0008677883806544,0.0,1.0,0,-0.0024105863466912,0.0044183316277115,0.0162313348540916,-0.041926000000000435
2013-01-23,0.0044315846677509,0.0,-0.0076999999999998,0.675483870967742,-0.0008685420914371,0.0,1.0,0,0.0024105863466912,0.0015063419242931,0.0033745248322438,-0.041926000000000435
2013-01-24,-0.0129289742746454,0.0,-0.0049999999999998,0.6670967741935484,-0.0008692971126151,0.0,2.0,0,0.018290732238712,6.61466154430249e-06,0.0042462530508799,-0.041926000000000435
2013-01-28,-0.0188624122520089,0.0,-0.0103000000000004,0.6335483870967742,-0.0034847649901745,0.0,-3.0,0,0.051409607771864,-0.0018513342747921,0.0017640203529416,-0.041926000000000435
2013-01-29,0.0062939767529819,0.0,-0.0328999999999997,0.6251612903225806,-0.000873091994606,0.0,2.0,1,-0.0193457874243302,0.005093003781205,0.0077247332688478,-0.041926000000000435
2013-01-30,-0.0178553802880649,0.0,-0.0012,0.616774193548387,-0.0008738549504148,0.0,3.0,0,0.0731414762878979,-0.0039072446717517,0.0047108253435519,-0.041926000000000435
2013-01-31,0.0071202168182455,0.0,-0.0017,0.6083870967741936,-0.0008746192408182,0.0,2.0,0,-0.0027972020093996,-0.002566591958392,0.0056411649963318,-0.041926000000000435
2013-02-01,0.0098242431289179,0.0,-0.004,0.6,-0.0008753848693174,-0.0499999999999999,-4.0,0,-0.1016326564156123,0.0100025132240096,0.0104172011507222,-0.041926000000000435
